foco_inicial_x,foco_inicial_y,tamaño_viento,viento_x,viento_y,tiempo,tablero_inicial_0,tablero_final_0,tablero_inicial_1,tablero_final_1,tablero_inicial_2,tablero_final_2,tablero_inicial_3,tablero_final_3,tablero_inicial_4,tablero_final_4,tablero_inicial_5,tablero_final_5,tablero_inicial_6,tablero_final_6,tablero_inicial_7,tablero_final_7,tablero_inicial_8,tablero_final_8,tablero_inicial_9,tablero_final_9,tablero_inicial_10,tablero_final_10,tablero_inicial_11,tablero_final_11,tablero_inicial_12,tablero_final_12,tablero_inicial_13,tablero_final_13,tablero_inicial_14,tablero_final_14,tablero_inicial_15,tablero_final_15,tablero_inicial_16,tablero_final_16,tablero_inicial_17,tablero_final_17,tablero_inicial_18,tablero_final_18,tablero_inicial_19,tablero_final_19,tablero_inicial_20,tablero_final_20,tablero_inicial_21,tablero_final_21,tablero_inicial_22,tablero_final_22,tablero_inicial_23,tablero_final_23,tablero_inicial_24,tablero_final_24
1,0,0,1,-1,13,9,1,1000,1000,9,2,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,-1,14,9,7,1000,1000,9,10,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,-1,15,9,8,1000,1000,9,6,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,-1,16,9,1,1000,1000,9,5,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,-1,17,9,10,1000,1000,9,2,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,-1,18,9,1,1000,1000,9,3,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,-1,19,9,1,1000,1000,9,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,-1,20,9,12,1000,1000,9,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,-1,21,9,11,1000,1000,9,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,-1,22,9,12,1000,1000,9,9,0,0,0,0,0,0,7,1000,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,-1,23,9,1000,1000,1000,9,1000,0,6,0,0,0,10,7,1000,0,22,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,1,0,0,4,4,1000,1000,7,16,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,2,0,0,4,2,1000,1000,7,9,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,3,0,0,4,7,1000,1000,7,3,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,4,0,0,4,10,1000,1000,7,3,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,5,0,0,4,10,1000,1000,7,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,6,0,0,4,7,1000,1000,7,10,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,7,0,5,4,1000,1000,1000,7,1000,0,7,0,0,0,1,7,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,8,0,9,4,1000,1000,1000,7,1000,0,15,0,0,0,1,7,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,9,0,7,4,1000,1000,1000,7,1000,0,10,0,0,0,8,7,1000,0,21,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,10,0,2,4,1000,1000,1000,7,1000,0,14,0,9,0,1000,7,1000,0,25,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,11,0,0,4,1000,1000,1000,7,1000,0,0,0,3,0,1000,7,1000,0,20,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,12,0,7,4,1000,1000,1000,7,1000,0,6,0,10,0,1000,7,1000,0,1000,0,10,0,0,0,15,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,13,0,2,4,1000,1000,1000,7,1000,0,5,0,9,0,1000,7,1000,0,1000,0,2,0,0,0,11,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,14,0,9,4,1000,1000,1000,7,1000,0,3,0,1,0,1000,7,1000,0,1000,0,10,0,0,0,4,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,15,0,2,4,1000,1000,1000,7,1000,0,1000,0,8,0,1000,7,1000,0,1000,0,19,0,0,0,11,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,16,0,7,4,1000,1000,1000,7,1000,0,1000,0,8,0,1000,7,1000,0,1000,0,11,0,11,0,1000,0,19,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,17,0,6,4,1000,1000,1000,7,1000,0,1000,0,0,0,1000,7,1000,0,1000,0,1000,0,11,0,1000,0,31,0,1000,0,17,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,18,0,8,4,1000,1000,1000,7,1000,0,1000,0,3,0,1000,7,1000,0,1000,0,1000,0,10,0,1000,0,1000,0,1000,0,18,0,0,0,8,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,19,0,1000,4,1000,1000,1000,7,1000,0,1000,0,9,0,1000,7,1000,0,1000,0,1000,0,7,0,1000,0,1000,0,1000,0,15,0,0,0,7,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,20,0,1000,4,1000,1000,1000,7,1000,0,1000,0,14,0,1000,7,1000,0,1000,0,1000,0,4,0,1000,0,1000,0,1000,0,16,0,0,0,6,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,21,0,1000,4,1000,1000,1000,7,1000,0,1000,0,7,0,1000,7,1000,0,1000,0,1000,0,8,0,1000,0,1000,0,1000,0,12,0,0,0,15,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,22,0,1000,4,1000,1000,1000,7,1000,0,1000,0,6,0,1000,7,1000,0,1000,0,1000,0,4,0,1000,0,1000,0,1000,0,19,0,0,0,10,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,1,23,0,1000,4,1000,1000,1000,7,1000,0,1000,0,23,0,1000,7,1000,0,1000,0,1000,0,3,0,1000,0,1000,0,1000,0,14,0,0,0,7,0,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,1,1,0,0,0,4,13,1000,1000,12,7,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,2,1,5,0,6,4,7,1000,1000,12,12,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,3,1,2,0,6,4,1,1000,1000,12,9,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,4,1,5,0,4,4,8,1000,1000,12,11,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,5,1,5,0,4,4,20,1000,1000,12,1,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,6,1,0,0,10,4,6,1000,1000,12,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,7,1,2,0,2,4,12,1000,1000,12,1,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,8,1,5,0,0,4,4,1000,1000,12,7,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,9,1,2,0,0,4,13,1000,1000,12,3,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,10,1,3,0,8,4,13,1000,1000,12,2,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,11,1,1,0,2,4,16,1000,1000,12,11,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,12,1,10,0,20,4,1000,1000,1000,12,6,0,2,0,0,0,17,11,1000,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,13,1,8,0,1000,4,1000,1000,1000,12,8,0,8,0,25,0,1000,11,1000,0,11,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,14,1,11,0,1000,4,1000,1000,1000,12,7,0,7,0,9,0,1000,11,1000,0,3,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,15,1,16,0,1000,4,1000,1000,1000,12,7,0,7,0,18,0,1000,11,1000,0,10,0,3,0,6,0,24,0,1000,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,16,1,33,0,1000,4,1000,1000,1000,12,7,0,29,0,22,0,1000,11,1000,0,6,0,1000,0,18,0,1000,0,1000,0,5,0,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,17,1,16,0,1000,4,1000,1000,1000,12,5,0,28,0,1000,0,1000,11,1000,0,1,0,1000,0,24,0,1000,0,1000,0,4,0,9,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,18,1,11,0,1000,4,1000,1000,1000,12,7,0,37,0,1000,0,1000,11,1000,0,11,0,1000,0,20,0,1000,0,1000,0,3,0,1,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,19,1,1000,0,1000,4,1000,1000,1000,12,11,0,30,0,1000,0,1000,11,1000,0,5,0,1000,0,21,0,1000,0,1000,0,6,0,2,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,20,1,1000,0,1000,4,1000,1000,1000,12,3,0,43,0,1000,0,1000,11,1000,0,3,0,1000,0,36,0,1000,0,1000,0,1,0,6,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,21,1,1000,0,1000,4,1000,1000,1000,12,1,0,1000,0,1000,0,1000,11,1000,0,1,0,1000,0,1000,0,1000,0,1000,0,10,0,3,0,10,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,22,1,1000,0,1000,4,1000,1000,1000,12,1,0,1000,0,1000,0,1000,11,1000,0,5,0,1000,0,1000,0,1000,0,1000,0,12,0,9,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,-1,-1,23,1,1000,0,1000,4,1000,1000,1000,12,9,0,1000,0,1000,0,1000,11,1000,0,6,0,1000,0,1000,0,1000,0,1000,0,1,0,3,0,10,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,1,0,0,0,0,0,0,6,12,1000,1000,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,2,0,0,0,0,0,0,6,6,1000,1000,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,3,0,0,0,0,0,0,6,3,1000,1000,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,4,0,0,0,0,0,0,6,2,1000,1000,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,5,0,0,0,0,0,0,6,2,1000,1000,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,6,0,0,0,0,0,0,6,8,1000,1000,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,7,0,0,0,0,0,0,6,2,1000,1000,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,8,0,0,0,0,0,0,6,8,1000,1000,0,0,0,0,0,0,0,10,2,1000,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,9,0,0,0,0,0,0,6,16,1000,1000,0,0,0,0,0,10,0,1000,2,1000,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,10,0,0,0,0,0,0,6,5,1000,1000,0,0,0,0,0,2,0,1000,2,1000,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,11,0,0,0,0,0,0,6,23,1000,1000,0,0,0,0,0,3,0,1000,2,1000,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,12,0,0,0,0,0,0,6,11,1000,1000,0,0,0,0,0,8,0,1000,2,1000,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,13,0,0,0,0,0,0,6,15,1000,1000,0,0,0,0,0,8,0,1000,2,1000,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,14,0,0,0,0,0,0,6,21,1000,1000,0,0,0,0,0,7,0,1000,2,1000,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,15,0,0,0,0,0,0,6,1000,1000,1000,0,0,0,0,0,7,0,1000,2,1000,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,16,0,0,0,0,0,1,6,1000,1000,1000,0,0,0,0,0,1,0,1000,2,1000,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,17,0,0,0,0,0,8,6,1000,1000,1000,0,0,0,0,0,0,0,1000,2,1000,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,18,0,0,0,0,0,4,6,1000,1000,1000,0,0,0,0,0,3,0,1000,2,1000,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,19,0,0,0,0,0,6,6,1000,1000,1000,0,0,0,0,0,3,0,1000,2,1000,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,20,0,0,0,0,0,4,6,1000,1000,1000,0,0,0,0,0,12,0,1000,2,1000,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,21,0,0,0,0,0,2,6,1000,1000,1000,0,0,0,0,0,1,0,1000,2,1000,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,22,0,0,0,0,0,6,6,1000,1000,1000,0,0,0,0,0,8,0,1000,2,1000,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,1,23,0,0,0,0,0,3,6,1000,1000,1000,0,0,0,0,0,9,0,1000,2,1000,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,-1,1,1,22,12,0,0,0,0,0,0,0,0,1000,1000,15,20,8,10,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,-1,1,2,22,6,0,0,0,0,0,0,0,0,1000,1000,15,7,8,2,2,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,-1,1,3,22,6,0,0,0,0,0,0,0,0,1000,1000,15,7,8,10,2,3,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,-1,1,4,22,11,0,0,0,0,0,0,0,0,1000,1000,15,12,8,6,2,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,-1,1,5,22,11,0,0,0,0,0,0,0,0,1000,1000,15,6,8,0,2,5,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,-1,1,6,22,21,0,0,0,0,0,0,0,0,1000,1000,15,21,8,2,2,1,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,-1,1,7,22,1000,0,23,0,0,0,2,0,0,1000,1000,15,15,8,8,2,3,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,-1,1,8,22,1000,0,1000,0,20,0,7,0,4,1000,1000,15,25,8,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,-1,1,9,22,1000,0,1000,0,29,0,6,0,0,1000,1000,15,30,8,10,2,5,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,-1,1,10,22,1000,0,1000,0,18,0,10,0,1,1000,1000,15,20,8,8,2,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,-1,1,11,22,1000,0,1000,0,25,0,1000,0,13,1000,1000,15,13,8,6,2,6,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,-1,1,12,22,1000,0,1000,0,26,0,1000,0,22,1000,1000,15,17,8,2,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,-1,1,13,22,1000,0,1000,0,19,0,1000,0,1000,1000,1000,15,27,8,8,2,2,0,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,-1,1,14,22,1000,0,1000,0,1000,0,1000,0,1000,1000,1000,15,1000,8,14,2,6,0,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,-1,1,15,22,1000,0,1000,0,1000,0,1000,0,1000,1000,1000,15,1000,8,1000,2,23,0,8,3,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,-1,1,16,22,1000,0,1000,0,1000,0,1000,0,1000,1000,1000,15,1000,8,1000,2,36,0,14,3,12,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,-1,1,17,22,1000,0,1000,0,1000,0,1000,0,1000,1000,1000,15,1000,8,1000,2,1000,0,1000,3,3,0,6,0,7,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,-1,1,18,22,1000,0,1000,0,1000,0,1000,0,1000,1000,1000,15,1000,8,1000,2,1000,0,1000,3,0,0,1,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
